WISE_ID,TOPDEP,BOTDEP,SAND,SILT,CLAY,GRAVEL,BULKDENS,OMC,MDD,CBR,LLMT,PLIND,POROS
CM022,17.0,65.0,24.0,19.0,57.0,18.2,0.9,18.4,2.1,6.6,45.2,19.7,30.2
CM022,65.0,85.0,31.0,14.0,55.0,18.2,0.9,10.9,1.8,6.5,45.5,18.8,31.1
CM023,0.0,26.0,50.0,35.0,15.0,18.2,0.9,26.6,2.2,9.0,41.9,17.4,29.7
CM023,26.0,49.0,34.0,52.0,14.0,18.2,0.9,16.0,1.8,6.0,40.2,23.3,30.9
CM023,49.0,81.0,37.0,48.0,15.0,18.2,0.9,23.1,1.9,14.3,42.0,11.9,25.3
CM023,81.0,97.0,25.0,49.0,26.0,18.2,0.9,29.4,1.7,3.5,42.2,6.4,31.1
CM023,97.0,130.0,35.0,13.0,52.0,18.2,0.9,19.9,2.0,8.9,41.9,18.5,43.2
CM023,130.0,167.0,37.0,15.0,48.0,18.2,0.9,21.3,1.8,11.4,48.1,17.4,24.4
CM023,167.0,200.0,41.0,21.0,38.0,18.2,0.9,23.0,1.6,8.5,38.5,28.7,33.1
CM024,0.0,12.0,14.0,53.0,33.0,18.2,0.9,22.1,1.8,11.5,38.1,9.4,23.3
CM024,12.0,27.0,19.0,30.0,51.0,18.2,0.9,26.2,2.0,4.7,20.9,6.3,37.0
CM024,27.0,73.0,19.0,29.0,52.0,18.2,0.9,22.5,2.3,6.7,37.9,8.0,29.3
CM024,73.0,200.0,19.0,23.0,58.0,18.2,0.9,17.9,2.1,13.1,54.6,9.0,45.9
CM025,0.0,14.0,11.0,51.0,38.0,18.2,0.9,17.2,2.1,14.3,47.3,13.2,26.0
CM025,14.0,55.0,31.0,22.0,47.0,18.2,0.9,21.5,1.5,11.6,42.7,9.5,30.2
CM025,55.0,135.0,21.0,18.0,61.0,18.2,0.9,22.2,1.8,11.9,20.5,7.0,25.5
CM025,135.0,175.0,10.0,20.0,70.0,18.2,0.9,21.8,1.8,8.8,48.7,22.7,25.3
CM025,175.0,200.0,15.0,20.0,65.0,18.2,0.9,26.3,1.8,11.5,40.3,13.4,21.1
CM026,0.0,13.0,42.0,20.0,38.0,18.2,0.9,20.2,1.8,2.6,51.6,29.6,37.6
CM026,13.0,25.0,49.0,14.0,37.0,18.2,0.9,17.6,2.4,6.8,26.7,20.0,37.4
CM026,25.0,36.0,36.8,21.3,42.0,18.2,0.9,27.7,1.8,9.5,31.9,10.3,25.6
CM026,36.0,47.0,25.0,26.0,49.0,18.2,0.9,14.8,2.4,6.7,59.0,29.9,37.9
CM026,47.0,65.0,24.0,29.0,47.0,18.2,0.9,13.3,1.6,7.2,42.6,20.0,44.3
CM026,65.0,150.0,42.0,17.0,41.0,18.2,0.9,25.6,2.2,8.0,42.5,20.2,43.7
CM026,150.0,180.0,36.6,21.5,42.8,18.2,0.9,19.3,2.1,6.5,42.6,9.9,37.8
CM027,0.0,5.0,32.5,19.8,48.1,18.2,0.9,20.6,1.5,6.2,53.3,29.8,29.7
CM027,5.0,15.0,32.0,19.5,48.0,18.2,0.9,20.6,1.5,5.9,55.7,23.1,29.9
CM027,15.0,32.0,32.7,19.6,47.5,18.2,0.9,25.7,2.0,10.7,49.0,22.8,29.5
CM027,32.0,48.0,48.0,16.0,36.0,18.2,0.9,24.7,2.0,4.2,50.3,23.3,29.3
CM027,48.0,65.0,32.0,14.0,54.0,18.2,0.9,10.1,1.9,6.4,36.4,27.7,29.2
CM027,65.0,126.0,23.0,21.0,56.0,18.2,0.9,21.1,1.6,6.3,49.2,23.7,24.7
CM027,126.0,190.0,27.0,27.0,46.0,18.2,0.9,20.4,2.2,3.3,49.3,13.3,34.6
CM028,0.0,6.0,67.0,9.0,24.0,18.2,0.9,21.8,1.4,12.0,45.1,20.7,31.8
CM028,6.0,29.0,51.0,16.0,33.0,18.2,0.9,26.5,1.9,13.6,57.8,20.8,34.5
CM028,29.0,79.0,42.0,8.0,50.0,18.2,0.9,21.0,2.0,12.4,30.8,6.2,30.9
CM028,79.0,100.0,34.0,10.0,56.0,18.2,0.9,21.8,2.1,8.1,41.7,29.8,27.7
CM028,100.0,120.0,26.0,14.0,60.0,18.2,0.9,24.2,1.7,14.0,49.7,17.8,31.7
CM028,120.0,130.0,44.3,11.5,44.1,18.2,0.9,13.6,1.7,11.4,44.8,29.1,31.4
CM029,0.0,16.0,61.0,14.0,25.0,18.2,0.9,12.3,1.8,4.7,45.7,12.1,33.1
CM029,16.0,53.0,52.0,20.0,28.0,18.2,0.9,25.5,1.8,13.0,46.5,9.7,25.1
CM029,53.0,67.0,57.0,15.0,28.0,18.2,0.9,19.4,1.9,3.7,46.0,12.0,35.9
CM029,67.0,80.0,60.0,14.0,26.0,18.2,0.9,22.5,2.4,8.1,46.3,5.8,30.2
CM029,80.0,105.0,53.6,16.4,29.7,18.2,0.9,18.5,1.9,11.6,52.8,17.4,35.4
CM029,105.0,160.0,46.0,16.0,38.0,18.2,0.9,19.7,2.0,7.8,36.0,16.3,44.0
CM029,160.0,200.0,47.0,21.0,32.0,18.2,0.9,19.7,2.2,8.7,49.9,12.4,44.8
CM030,0.0,10.0,48.0,28.0,24.0,18.2,0.9,15.1,1.9,9.1,36.4,15.6,38.5
CM030,10.0,30.0,34.0,44.0,22.0,18.2,0.9,14.0,2.0,9.1,42.9,9.8,46.2
CM030,30.0,55.0,21.0,49.0,30.0,18.2,0.9,13.6,2.2,3.1,45.5,9.7,38.8
CM030,55.0,65.0,13.0,51.0,36.0,18.2,0.9,13.1,1.6,14.5,43.6,6.4,44.3
CM030,65.0,100.0,36.0,34.0,30.0,18.2,0.9,13.7,2.1,8.8,43.1,8.2,39.4
CM030,100.0,120.0,36.0,34.0,30.0,18.2,0.9,12.0,1.8,8.5,32.6,9.0,32.0
CM030,120.0,140.0,63.0,17.0,20.0,18.2,0.9,13.3,2.0,8.4,59.1,7.3,33.4
CM031,0.0,29.0,36.0,56.0,8.0,18.2,0.9,22.4,1.9,4.3,57.3,18.3,26.5
CM031,29.0,55.0,76.0,23.0,1.0,18.2,0.9,22.6,2.0,4.5,21.9,13.5,34.8
CM031,55.0,105.0,66.0,35.0,4.7,18.2,0.9,22.8,2.2,4.8,59.0,23.2,30.7
CM031,105.0,120.0,59.7,38.0,4.2,18.2,0.9,22.5,2.0,4.1,46.3,18.7,30.2
CM032,0.0,26.0,50.0,35.0,15.0,18.2,0.9,28.2,2.1,6.6,35.2,17.2,33.1
CM032,26.0,49.0,34.0,52.0,14.0,18.2,0.9,26.3,2.1,10.6,35.5,17.8,33.5
CM032,49.0,81.0,37.0,48.0,15.0,18.2,0.9,12.3,1.8,4.7,35.1,5.8,33.5
CM032,81.0,97.0,25.0,49.0,26.0,18.2,0.9,19.7,1.6,5.7,44.8,17.9,43.3
CM032,97.0,130.0,35.0,13.0,52.0,18.2,0.9,19.4,1.7,6.8,20.6,28.9,23.5
CM032,130.0,167.0,37.0,15.0,48.0,18.2,0.9,19.7,1.8,9.1,32.9,17.8,33.4
CM032,167.0,200.0,41.0,21.0,38.0,18.2,0.9,11.2,1.5,2.5,44.0,17.8,33.1
CM033,0.0,8.0,41.0,14.0,45.0,18.2,0.9,16.4,1.6,9.0,31.3,28.1,44.3
CM033,8.0,25.0,39.0,18.0,43.0,18.2,0.9,10.1,1.5,13.9,20.3,27.8,37.0
CM033,25.0,150.0,33.0,10.0,57.0,18.2,0.9,26.0,1.8,3.5,30.8,27.9,37.4
CM033,150.0,170.0,24.0,7.0,69.0,18.2,0.9,17.0,1.3,10.4,41.5,28.3,33.8
CM033,170.0,175.0,34.1,12.6,53.9,18.2,0.9,13.8,1.4,9.3,30.8,28.7,33.1
CM034,0.0,7.0,10.0,9.0,81.0,18.2,0.9,22.3,1.6,11.9,37.5,14.7,34.8
CM034,7.0,24.0,12.0,6.0,82.0,18.2,0.9,17.6,1.7,10.3,24.9,15.0,43.9
CM034,24.0,62.0,9.0,13.0,78.0,18.2,0.9,29.1,2.1,10.4,41.5,14.9,33.8
CM034,62.0,87.0,11.0,10.0,79.0,18.2,0.9,22.7,1.7,7.5,37.4,14.7,43.1
CM034,87.0,90.0,10.9,9.3,80.4,18.2,0.9,18.0,1.7,10.0,46.6,14.6,41.8
CM035,0.0,17.0,80.0,7.0,13.0,18.2,0.9,22.3,1.9,6.7,27.5,11.1,31.4
CM035,17.0,33.0,69.0,8.0,23.0,18.2,0.9,21.9,2.2,4.4,45.9,6.8,31.0
CM035,33.0,50.0,62.0,7.0,31.0,18.2,0.9,14.5,2.0,6.8,57.8,21.3,29.0
CM035,50.0,71.0,53.0,1.0,46.0,18.2,0.9,22.0,2.1,7.4,55.3,9.9,39.5
CM035,71.0,210.0,47.0,1.0,52.0,18.2,0.9,24.2,2.2,6.5,46.5,11.5,31.6
CM035,210.0,220.0,61.9,5.1,33.4,18.2,0.9,26.6,2.1,7.2,46.3,8.0,25.8
CM036,0.0,14.0,61.0,28.0,11.0,18.2,0.9,11.1,2.0,11.9,40.8,13.5,34.8
CM036,14.0,30.0,97.0,4.0,14.8,18.2,0.9,20.5,1.7,3.8,40.6,18.8,35.1
CM036,30.0,56.0,64.0,34.0,2.0,18.2,0.9,25.8,1.6,8.2,40.8,19.1,41.3
CM036,56.0,72.0,41.0,27.0,32.0,18.2,0.9,23.3,1.8,11.6,37.5,24.2,35.7
CM036,72.0,140.0,68.0,17.0,15.0,18.2,0.9,20.4,1.8,7.6,25.7,18.8,39.6
CM036,140.0,210.0,54.0,32.0,14.0,18.2,0.9,20.4,1.7,4.9,57.7,19.0,25.3
CM037,0.0,22.0,69.0,21.0,10.0,18.2,0.9,28.2,1.6,12.5,28.6,23.2,42.8
CM037,22.0,35.0,80.0,21.0,5.5,18.2,0.9,22.5,2.3,4.8,23.0,13.0,42.7
CM037,35.0,57.0,93.0,8.0,5.5,18.2,0.9,18.0,1.8,5.5,20.5,19.2,42.3
CM037,57.0,77.0,81.0,18.0,1.0,18.2,0.9,17.3,2.2,5.8,28.7,18.5,45.7
CM037,77.0,90.0,74.0,27.0,5.9,18.2,0.9,22.5,2.2,2.4,35.5,19.9,45.6
CM037,90.0,156.0,96.0,5.0,6.1,18.2,0.9,19.7,1.8,6.1,28.4,19.1,36.9
CM037,156.0,188.0,71.0,23.0,6.0,18.2,0.9,28.1,1.4,2.9,34.3,18.3,42.8
CM038,0.0,20.0,38.1,29.1,33.7,18.2,0.9,18.7,1.5,4.8,55.0,29.4,34.9
CM038,20.0,50.0,38.1,29.1,33.7,18.2,0.9,17.3,1.5,15.0,44.6,18.8,26.2
CM038,50.0,165.0,38.1,29.1,33.7,18.2,0.9,20.0,1.5,10.2,49.8,18.6,30.5
CM039,0.0,17.0,40.0,46.0,14.0,18.2,0.9,17.9,2.6,8.5,21.3,7.1,42.4
CM039,17.0,200.0,43.0,34.0,23.0,18.2,0.9,18.0,2.2,8.5,20.9,9.9,42.7
CM040,0.0,13.0,33.0,51.0,16.0,18.2,0.9,26.1,1.5,9.1,30.4,15.1,25.3
CM040,13.0,46.0,56.0,37.0,7.0,18.2,0.9,23.1,1.3,9.1,37.1,15.1,23.1
CM040,46.0,76.0,46.0,43.0,11.0,18.2,0.9,23.7,2.1,8.9,32.8,15.2,29.4
CM040,76.0,142.0,50.0,40.0,10.0,18.2,0.9,20.5,1.7,8.8,30.9,9.8,24.6
CM040,142.0,200.0,60.0,15.0,25.0,18.2,0.9,23.4,1.7,8.4,32.8,21.3,42.8
CM041,0.0,32.0,11.0,76.0,13.0,18.2,0.9,17.9,1.8,6.8,32.9,12.2,20.6
CM041,32.0,48.0,10.0,70.0,20.0,18.2,0.9,19.9,1.3,10.2,53.6,17.1,21.9
CM041,48.0,81.0,12.0,78.0,10.0,18.2,0.9,11.8,2.3,5.0,54.7,8.1,22.9
CM041,81.0,170.0,7.0,91.0,2.0,18.2,0.9,21.9,2.1,7.2,46.6,29.6,44.6
CM042,0.0,20.0,11.0,50.0,39.0,18.2,0.6,13.1,1.9,11.8,43.5,18.5,37.7
CM042,20.0,35.0,11.0,55.0,34.0,18.2,0.8,20.3,2.2,10.0,32.5,16.5,38.1
CM042,35.0,60.0,10.0,43.0,47.0,18.2,0.8,25.7,2.0,7.0,56.8,16.3,34.8
CM042,60.0,80.0,13.0,19.0,68.0,18.2,1.0,16.5,2.3,10.0,27.2,13.3,34.6
CM042,80.0,106.0,11.2,37.9,50.5,18.2,1.0,16.5,1.8,10.7,43.2,20.9,37.3
CM042,106.0,168.0,11.0,24.0,65.0,18.2,0.4,14.6,1.8,10.1,40.1,5.1,43.6
CM042,168.0,200.0,11.1,38.2,50.8,18.2,0.5,11.1,1.9,10.2,59.5,25.5,38.0
CM043,0.0,15.0,38.1,29.1,33.7,18.2,0.9,14.1,2.2,9.2,45.7,25.8,34.7
CM043,15.0,25.0,38.1,29.1,33.7,18.2,0.9,19.3,2.1,7.5,31.0,15.1,34.2
CM043,25.0,80.0,38.1,29.1,33.7,18.2,0.9,20.9,1.7,5.2,58.8,10.3,31.8
CM043,80.0,125.0,38.1,29.1,33.7,18.2,0.9,21.6,2.6,6.7,46.1,15.1,34.6
CM043,125.0,145.0,38.1,29.1,33.7,18.2,0.9,22.3,1.7,6.7,45.0,9.2,36.9
CM044,0.0,9.0,15.0,25.0,60.0,18.2,0.9,12.9,2.0,6.0,47.0,16.2,35.0
CM044,9.0,20.0,14.0,22.0,64.0,18.2,0.9,12.9,1.9,6.2,47.3,16.2,35.0
CM044,20.0,34.0,10.0,18.0,72.0,18.2,0.9,13.3,2.0,6.7,47.8,18.5,35.0
CM044,34.0,112.0,9.0,14.0,77.0,18.2,0.9,13.1,1.6,10.9,47.5,15.7,35.0
CM044,112.0,200.0,12.0,13.0,75.0,18.2,0.9,12.4,2.2,6.8,47.8,15.6,35.0
CM044,200.0,220.0,11.7,18.3,69.5,18.2,0.9,14.3,2.0,2.8,46.9,13.4,35.0
CM045,0.0,23.0,38.1,29.1,33.7,18.2,0.9,24.2,1.5,14.0,35.0,17.2,31.7
CM045,23.0,30.0,38.1,29.1,33.7,18.2,0.9,20.3,1.5,9.0,35.8,18.6,26.0
CM045,30.0,40.0,38.1,29.1,33.7,18.2,0.9,18.0,1.5,7.8,20.5,26.7,35.6
CM045,40.0,104.0,38.1,29.1,33.7,18.2,0.9,20.8,1.5,8.6,29.0,17.3,40.9
CM045,104.0,125.0,38.1,29.1,33.7,18.2,0.9,20.2,1.5,8.8,53.6,16.9,35.5
CM045,125.0,160.0,38.1,29.1,33.7,18.2,0.9,11.7,1.5,9.6,39.8,13.0,35.3
CM045,160.0,180.0,38.1,29.1,33.7,18.2,0.9,28.1,1.5,2.9,34.3,9.7,41.8
CM046,0.0,7.0,7.0,43.0,50.0,18.2,0.9,26.6,1.6,5.6,39.0,22.2,29.7
CM046,7.0,19.0,5.0,25.0,70.0,18.2,0.9,12.0,1.9,8.5,32.6,16.0,32.0
CM046,19.0,53.0,5.0,22.0,73.0,18.2,0.9,17.2,2.2,6.0,42.5,16.2,30.3
CM046,53.0,83.0,8.0,42.0,50.0,18.2,0.9,10.9,1.7,2.5,39.5,18.8,31.1
CM046,83.0,128.0,5.0,37.0,58.0,18.2,0.9,10.4,1.7,6.5,47.7,15.7,30.2
CM046,128.0,180.0,6.1,37.1,56.7,18.2,0.9,27.7,2.1,9.5,31.9,16.1,25.6
CM046,180.0,250.0,6.0,53.0,41.0,18.2,0.9,18.0,2.1,6.6,45.2,6.1,29.4
CM047,0.0,13.0,38.1,29.1,33.7,18.2,0.9,21.3,2.0,2.4,58.5,15.3,45.6
CM047,13.0,32.0,38.1,29.1,33.7,18.2,0.9,21.0,1.6,2.1,53.6,6.5,37.6
CM047,32.0,105.0,38.1,29.1,33.7,18.2,0.9,21.2,1.6,2.8,37.9,16.6,44.7
CM047,105.0,180.0,38.1,29.1,33.7,18.2,0.9,28.0,1.7,2.2,26.8,14.6,39.4
CM047,180.0,200.0,38.1,29.1,33.7,18.2,0.9,14.5,1.5,2.6,44.1,21.3,29.0
CM048,0.0,6.0,18.0,12.0,70.0,18.2,0.9,23.6,1.9,14.3,44.4,11.9,25.3
CM048,6.0,17.0,11.0,14.0,75.0,18.2,0.9,21.6,2.1,4.4,23.3,16.4,35.5
CM048,17.0,80.0,10.0,15.0,75.0,18.2,0.9,20.2,2.1,9.8,44.5,17.9,35.0
CM048,80.0,150.0,7.0,14.0,79.0,18.2,0.9,22.2,1.6,9.5,54.6,16.8,41.8
CM048,150.0,170.0,11.9,13.9,74.7,18.2,0.9,21.9,1.6,9.2,54.3,19.2,39.1
CM049,0.0,8.0,38.1,29.1,33.7,18.2,0.5,21.6,1.9,7.5,46.1,21.5,30.8
CM049,8.0,18.0,38.1,29.1,33.7,18.2,0.5,17.3,2.0,8.9,38.9,21.5,49.2
CM049,18.0,29.0,38.1,29.1,33.7,18.2,0.6,17.1,1.8,8.4,51.2,18.5,43.2
CM049,29.0,36.0,38.1,29.1,33.7,18.2,0.9,17.4,1.6,11.6,38.3,18.6,48.0
CM049,36.0,81.0,38.1,29.1,33.7,18.2,0.4,20.3,1.9,5.3,32.6,20.3,48.5
CM049,81.0,95.0,38.1,29.1,33.7,18.2,0.7,17.1,1.8,8.2,24.0,21.7,29.7
CM049,95.0,115.0,38.1,29.1,33.7,18.2,0.2,10.9,2.0,7.2,38.3,28.8,41.6
CM050,0.0,12.0,38.1,29.1,33.7,18.2,0.7,25.6,1.7,6.8,46.6,14.6,28.6
CM050,12.0,22.0,38.1,29.1,33.7,18.2,0.7,25.1,1.6,2.3,40.0,22.6,28.5
CM050,22.0,66.0,38.1,29.1,33.7,18.2,0.6,25.6,2.0,13.6,48.3,29.6,28.6
CM050,66.0,107.0,38.1,29.1,33.7,18.2,0.6,25.0,2.1,6.1,44.5,22.8,27.8
CM050,107.0,170.0,38.1,29.1,33.7,18.2,0.7,25.4,1.2,3.8,41.6,25.0,27.9
CM051,0.0,16.0,29.0,45.0,26.0,18.2,0.7,27.2,2.0,8.2,54.3,12.5,39.1
CM051,16.0,26.0,24.0,57.0,19.0,18.2,0.7,12.5,1.6,13.4,54.6,25.1,23.1
CM051,26.0,42.0,26.0,54.0,20.0,18.2,0.7,16.6,1.8,7.3,54.0,12.9,33.2
CM051,42.0,73.0,30.0,60.0,10.0,18.2,0.7,18.5,1.9,7.7,54.1,12.6,32.4
CM051,73.0,101.0,32.0,57.0,11.0,18.2,0.6,18.7,1.6,6.6,54.6,6.0,25.1
CM051,101.0,135.0,40.0,47.0,13.0,18.2,0.3,18.7,2.1,7.5,53.9,5.1,41.6
CM051,135.0,170.0,30.0,56.0,14.0,18.2,0.3,17.2,2.1,3.8,54.3,7.2,32.1
CM051,170.0,220.0,40.0,53.0,7.0,18.2,1.1,18.6,1.7,7.7,54.4,20.1,32.8
CM052,0.0,15.0,70.0,11.0,19.0,18.2,0.9,25.3,1.8,8.9,38.5,14.6,30.4
CM052,15.0,31.0,66.0,9.0,25.0,18.2,0.9,28.9,2.1,7.0,39.0,15.2,30.4
CM052,31.0,47.0,58.8,12.4,28.7,18.2,0.9,28.3,1.8,6.7,39.7,7.3,33.4
CM052,47.0,67.0,59.0,12.7,29.0,18.2,0.9,15.7,1.9,6.5,46.1,13.7,27.9
CM052,67.0,130.0,41.0,17.0,42.0,18.2,0.9,30.0,2.1,4.6,33.2,23.7,30.9
CM052,130.0,150.0,58.6,12.5,29.0,18.2,0.9,21.7,1.9,7.1,39.4,14.5,30.5
CM053,0.0,11.0,16.0,25.0,59.0,18.2,0.9,23.7,2.1,13.5,57.8,29.1,27.2
CM053,11.0,25.0,11.0,17.0,72.0,18.2,0.9,26.7,1.7,5.3,57.4,22.7,40.4
CM053,25.0,47.0,9.0,14.0,77.0,18.2,0.9,24.2,2.2,2.4,57.8,25.9,45.6
CM053,47.0,98.0,8.0,12.0,80.0,18.2,0.9,23.4,1.8,3.3,57.5,25.4,28.2
CM053,98.0,162.0,7.0,10.0,83.0,18.2,0.9,20.7,1.8,2.4,57.7,26.1,42.1
CM053,162.0,175.0,6.0,10.0,84.0,18.2,0.9,24.2,2.4,5.3,56.9,25.7,36.6
CM054,0.0,20.0,71.0,26.0,3.0,5.0,0.9,25.3,1.9,14.9,55.5,21.7,26.4
CM054,20.0,40.0,82.0,16.0,2.0,5.0,0.9,14.6,1.5,10.0,55.4,7.2,28.7
CM054,40.0,50.0,78.0,20.0,2.0,40.0,0.9,28.0,1.9,11.7,55.7,26.3,46.7
CM054,50.0,60.0,77.4,20.2,2.3,16.2,0.9,19.6,2.0,11.5,55.8,18.1,49.1
CM055,0.0,21.0,78.0,21.0,1.0,16.8,0.9,16.9,2.3,12.4,43.6,15.6,42.1
CM055,21.0,47.0,79.0,20.0,1.0,16.7,0.9,19.8,1.5,11.9,49.2,24.7,27.8
CM055,47.0,77.0,74.0,24.0,2.0,5.0,0.9,17.2,2.0,12.2,43.2,19.8,48.4
CM055,77.0,110.0,66.0,32.0,2.0,40.0,0.9,14.9,1.7,12.8,42.8,20.4,40.3
CM055,110.0,135.0,83.0,13.0,4.0,5.0,0.9,17.0,1.8,12.5,23.5,20.2,39.5
CM055,135.0,175.0,59.0,35.0,6.0,17.0,0.9,17.2,2.0,11.9,56.6,20.2,41.3
CN011,0.0,7.0,2.0,67.0,31.0,18.2,1.6,16.6,1.9,5.3,37.8,20.7,33.0
CN011,7.0,19.0,2.0,66.0,32.0,18.2,1.5,23.8,2.0,5.7,29.2,13.7,37.4
CN011,19.0,38.0,2.0,65.0,33.0,18.2,1.6,14.5,2.3,6.1,28.8,14.8,46.3
CN011,38.0,73.0,1.0,65.0,34.0,18.2,1.6,10.6,1.9,5.7,50.0,25.7,20.7
CN011,73.0,104.0,1.0,65.0,34.0,18.2,1.7,16.1,1.6,5.5,21.7,27.2,34.0
CN011,104.0,120.0,1.0,66.0,33.0,18.2,1.6,15.8,1.9,5.6,44.7,20.4,27.2
CN012,0.0,17.0,2.0,66.0,32.0,18.2,1.5,18.8,1.9,4.7,44.9,24.7,42.2
CN012,17.0,40.0,1.0,68.0,31.0,18.2,1.6,12.4,1.6,4.5,39.4,17.7,42.1
CN012,40.0,70.0,1.0,68.0,31.0,18.2,1.6,22.8,2.4,4.8,28.3,17.7,43.7
CN012,70.0,95.0,1.0,68.0,31.0,18.2,1.6,16.0,1.8,4.9,28.7,10.1,41.3
CN012,95.0,100.0,1.0,66.0,33.0,18.2,1.6,24.8,1.7,4.4,56.0,17.2,39.8
CN013,0.0,21.0,1.0,73.0,26.0,18.2,1.3,23.3,2.0,7.7,55.2,29.3,31.9
CN013,21.0,27.0,1.0,74.0,25.0,18.2,1.4,23.5,1.6,2.3,55.2,19.9,37.1
CN013,27.0,52.0,1.0,73.0,26.0,18.2,1.5,27.7,1.6,4.2,55.4,13.0,43.7
CN013,52.0,65.0,0.9,64.0,36.0,18.2,1.6,25.2,1.8,5.6,55.1,15.6,42.1
CN013,65.0,102.0,0.8,59.0,41.0,18.2,1.5,17.3,2.2,4.7,55.1,19.0,37.4
CN013,102.0,120.0,0.5,58.0,42.0,18.2,1.1,23.1,2.1,10.3,54.9,23.2,33.1
CN014,0.0,6.0,10.0,51.0,39.0,18.2,1.4,18.9,1.8,7.2,31.1,23.6,20.8
CN014,6.0,25.0,8.0,53.0,39.0,18.2,1.4,19.2,2.1,9.1,31.1,23.5,34.4
CN014,25.0,39.0,9.0,54.0,37.0,18.2,1.4,16.8,2.1,7.7,31.6,16.8,27.5
CN014,39.0,60.0,8.0,51.0,41.0,18.2,1.5,19.3,1.8,9.2,31.0,27.6,27.6
CN014,60.0,80.0,8.0,54.0,38.0,18.2,1.7,19.9,2.1,7.2,31.0,24.1,20.8
CN014,80.0,113.0,6.0,55.0,39.0,18.2,1.6,19.0,1.7,12.7,31.0,28.9,27.4
CN014,113.0,130.0,10.0,52.0,38.0,18.2,1.9,19.8,2.0,8.6,25.7,23.9,20.2
CN014,130.0,150.0,11.0,52.0,37.0,18.2,1.5,22.7,1.9,8.7,37.4,21.7,43.1
CN015,0.0,10.0,9.0,47.0,44.0,18.2,1.4,19.3,1.8,8.5,56.0,20.3,46.3
CN015,10.0,25.0,7.0,43.0,50.0,18.2,1.5,16.2,1.9,8.5,53.6,19.9,37.2
CN015,25.0,50.0,5.0,49.0,46.0,18.2,1.6,17.2,1.8,8.5,30.5,20.3,40.1
CN015,50.0,70.0,7.0,59.0,34.0,18.2,2.0,18.1,1.8,8.5,46.8,19.9,40.9
CN016,0.0,7.0,5.0,26.0,69.0,18.2,0.9,19.9,1.6,10.2,53.6,17.2,41.7
CN016,7.0,20.0,5.0,24.0,71.0,18.2,0.9,15.6,2.0,6.7,48.3,18.6,48.0
CN016,20.0,44.0,3.0,17.0,80.0,18.2,0.9,17.8,2.1,7.2,48.3,16.8,41.7
CN016,44.0,66.0,2.0,13.0,85.0,18.2,0.9,17.9,2.1,7.3,52.5,27.8,33.0
CN016,66.0,97.0,2.0,13.0,85.0,18.2,0.9,17.9,2.1,3.6,48.1,13.4,43.8
CN016,97.0,120.0,3.0,13.0,84.0,18.2,0.9,17.3,1.8,6.9,39.2,7.5,42.3
CN017,0.0,5.0,57.0,12.0,31.0,2.0,1.3,17.1,1.6,8.8,21.2,21.5,24.3
CN017,5.0,20.0,48.0,11.0,41.0,2.0,1.4,17.1,1.8,9.7,27.1,22.6,32.4
CN017,25.0,50.0,47.0,13.0,40.0,3.0,1.3,17.3,1.6,9.6,27.1,21.1,48.6
CN017,50.0,60.0,46.0,15.0,39.0,6.0,1.0,18.1,1.6,5.3,33.5,21.6,23.8
CN017,60.0,80.0,45.0,16.0,39.0,8.0,1.5,16.7,1.9,10.9,27.4,19.6,24.4
CN017,80.0,120.0,43.0,23.0,34.0,7.0,1.5,16.8,1.8,9.1,25.2,21.2,27.1
CN017,120.0,150.0,42.0,29.0,29.0,4.0,1.5,15.6,2.0,11.6,30.5,21.2,48.0
CN018,0.0,18.0,57.0,20.0,23.0,10.8,1.2,24.1,1.9,7.8,37.3,13.9,24.4
CN018,18.0,35.0,59.0,20.0,21.0,3.0,1.5,19.9,1.8,7.9,32.6,5.9,30.4
CN018,35.0,45.0,55.0,21.0,24.0,19.0,1.3,23.8,1.8,10.7,29.2,13.7,34.1
CN018,45.0,70.0,57.0,20.0,23.0,10.8,1.4,27.4,2.1,9.9,49.4,11.3,48.6
CN018,70.0,100.0,59.0,21.0,20.0,10.7,1.2,23.5,2.1,3.6,36.6,19.7,34.6
CN018,100.0,120.0,73.0,19.0,8.0,10.7,1.1,23.8,2.0,6.9,36.8,5.4,34.0
CN019,0.0,21.0,1.0,72.0,27.0,18.2,1.4,28.0,2.0,8.9,35.9,9.4,36.1
CN019,21.0,30.0,1.0,72.0,27.0,18.2,1.5,27.6,2.4,8.3,44.9,18.7,49.8
CN019,30.0,70.0,1.0,71.0,28.0,18.2,1.5,29.1,1.9,10.4,41.5,22.7,36.5
CN019,70.0,81.0,1.0,65.0,34.0,18.2,1.5,28.4,2.1,8.7,21.2,18.6,24.4
CN019,81.0,114.0,1.0,65.0,34.0,18.2,1.1,29.3,2.0,8.4,36.3,18.8,36.6
CN019,114.0,138.0,1.0,73.0,26.0,18.2,0.9,27.4,2.1,9.5,42.7,18.2,30.2
CN019,138.0,200.0,2.0,75.0,23.0,18.2,0.9,27.6,1.9,8.5,48.1,18.5,41.1
CN019,200.0,250.0,1.0,78.0,21.0,18.2,1.8,26.2,1.6,8.2,20.9,18.5,36.2
CN019,250.0,300.0,2.0,74.0,24.0,18.2,1.2,28.0,1.7,4.6,33.2,23.7,36.6
CN020,0.0,25.0,5.0,79.0,16.0,18.2,1.2,13.5,1.9,12.3,25.5,11.0,47.4
